EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,HireDate,BusinessTravel,DistanceFromHome_km,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,Attrition,AttritionDate
EMP01119,39,Female,Single,Sales,Sales Representative,4,Life Sciences,Bachelor,2007-03-02,Travel_Rarely,19,11258,22,1,21,19,11,8,8,4,3,3,1,2,1,3,3,No,No,
EMP01120,46,Male,Married,Research & Development,Research Scientist,2,Medical,Bachelor,2006-03-18,Travel_Rarely,15,4355,24,0,26,20,12,6,20,5,2,3,4,1,2,2,3,Yes,No,
EMP01121,47,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,Bachelor,2022-03-04,Travel_Rarely,1,3033,22,1,26,4,2,1,2,2,2,3,2,3,4,2,3,No,No,
EMP01122,48,Female,Married,Research & Development,Healthcare Representative,2,Technical Degree,Bachelor,2015-05-24,Travel_Rarely,1,5249,24,3,25,11,2,1,4,3,2,3,1,2,3,4,3,Yes,No,
EMP01123,43,Male,Single,Research & Development,Research Scientist,1,Technical Degree,Bachelor,2018-07-23,Travel_Rarely,3,3796,18,1,20,8,2,0,2,4,6,3,3,2,4,3,3,No,No,
EMP01124,27,Male,Married,Research & Development,Manager,4,Other,Bachelor,2025-07-25,Travel_Rarely,2,9522,22,1,4,1,1,1,1,4,0,3,4,4,3,3,3,Yes,No,
EMP01125,52,Female,Married,Research & Development,Research Scientist,2,Other,College,2005-08-23,Travel_Rarely,7,5198,12,2,32,20,11,3,15,3,2,2,3,2,4,3,3,No,No,
EMP01126,27,Male,Married,Research & Development,Research Scientist,1,Technical Degree,Bachelor,2025-01-15,Travel_Frequently,16,2556,24,1,7,1,1,1,0,2,0,3,4,1,1,2,3,No,No,
EMP01127,40,Male,Married,Research & Development,Research Scientist,1,Technical Degree,College,2019-09-25,Travel_Rarely,23,2963,17,2,22,6,2,1,5,1,2,1,3,3,1,3,3,No,No,
EMP01128,30,Male,Married,Research & Development,Manufacturing Director,5,Life Sciences,College,2022-08-28,Travel_Rarely,7,14325,19,1,7,3,2,1,1,2,5,3,2,4,3,2,3,No,No,
EMP01129,36,Female,Married,Research & Development,Research Director,2,Medical,Doctor,2024-08-06,Travel_Rarely,13,4689,22,0,15,2,1,1,1,2,1,2,2,4,3,3,3,No,No,
EMP01130,40,Female,Single,Sales,Sales Executive,1,Life Sciences,Bachelor,2024-10-11,Travel_Frequently,5,2853,18,0,18,1,0,0,1,4,3,3,3,4,2,3,3,No,No,
EMP01131,40,Female,Single,Research & Development,Research Scientist,2,Other,Bachelor,2022-03-13,Travel_Rarely,2,5015,23,0,17,4,4,2,1,0,2,3,1,3,4,1,3,No,No,
EMP01132,41,Female,Married,Research & Development,Manufacturing Director,1,Technical Degree,Bachelor,2024-06-24,Travel_Rarely,5,3425,19,1,23,2,1,1,1,6,3,3,3,4,3,3,4,No,No,
EMP01133,52,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,Master,2014-12-12,Travel_Rarely,6,3283,23,1,34,11,7,0,9,1,4,3,1,4,4,3,3,No,No,
EMP01134,41,Male,Married,Sales,Manager,4,Technical Degree,Bachelor,2011-03-14,Travel_Rarely,9,12083,18,2,20,15,10,6,10,2,2,2,4,3,1,3,3,Yes,No,
EMP01135,35,Female,Single,Research & Development,Research Scientist,1,Life Sciences,Master,2020-12-11,Travel_Frequently,2,3506,14,2,16,5,2,0,3,1,1,2,3,2,1,4,3,Yes,No,
EMP01136,46,Male,Single,Research & Development,Manager,4,Technical Degree,Bachelor,2012-10-15,Travel_Rarely,3,12081,20,0,28,13,9,1,11,0,2,4,3,4,4,3,3,No,No,
EMP01137,48,Male,Married,Sales,Sales Representative,2,Other,Doctor,2014-07-02,Travel_Rarely,3,4465,17,1,28,12,10,1,12,1,2,2,2,4,3,2,3,No,No,
EMP01138,26,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,Master,2026-03-04,Travel_Frequently,22,2347,25,1,6,0,0,0,0,1,3,3,2,4,3,3,3,Yes,No,
EMP01139,42,Male,Married,Sales,Sales Executive,3,Life Sciences,Master,2024-03-20,Travel_Rarely,4,6137,19,0,20,2,1,1,2,1,5,4,4,2,1,3,3,Yes,No,
EMP01140,43,Female,Single,Sales,Sales Representative,2,Other,College,2017-09-12,Travel_Rarely,10,4283,19,1,25,8,6,3,2,3,0,3,3,4,4,2,3,Yes,No,
EMP01141,34,Male,Married,Research & Development,Manager,3,Other,College,2024-03-11,Travel_Rarely,10,9448,14,0,12,2,1,0,0,1,4,3,1,3,4,3,3,Yes,No,
EMP01142,49,Male,Divorced,Research & Development,Manager,4,Medical,College,2020-08-11,Travel_Rarely,2,9920,25,0,31,6,3,0,3,5,1,3,2,2,4,2,3,Yes,No,
EMP01143,36,Male,Single,Research & Development,Research Scientist,5,Life Sciences,College,2024-03-21,Travel_Rarely,6,17481,17,0,15,2,1,0,2,4,1,3,4,4,4,1,3,No,No,
EMP01144,38,Female,Married,Sales,Sales Representative,1,Technical Degree,Master,2018-11-19,Travel_Rarely,16,3138,16,1,15,7,4,0,4,4,3,2,2,4,3,2,3,No,No,
EMP01145,35,Male,Single,Human Resources,Manager,1,Human Resources,Below College,2025-12-13,Travel_Rarely,5,2726,22,1,17,0,0,0,0,1,5,2,1,4,3,3,3,No,No,
EMP01146,37,Male,Married,Sales,Sales Executive,2,Life Sciences,Below College,2023-10-23,Travel_Frequently,20,4329,22,1,18,2,1,1,1,3,2,3,1,4,3,2,3,No,No,
EMP01147,27,Female,Married,Sales,Manager,1,Technical Degree,College,2021-10-23,Travel_Frequently,2,3171,25,1,7,4,1,1,4,3,2,2,4,3,4,3,3,Yes,No,
EMP01148,24,Female,Married,Sales,Sales Representative,2,Technical Degree,College,2025-10-04,Non-Travel,1,3703,13,0,3,0,0,0,0,4,3,3,4,3,4,3,3,Yes,Yes,2026-06-23
EMP01149,51,Male,Married,Research & Development,Healthcare Representative,1,Other,College,2019-06-19,Travel_Rarely,16,2667,20,0,28,7,5,1,3,0,4,3,2,4,3,3,3,No,No,
EMP01150,29,Male,Divorced,Research & Development,Manager,2,Medical,Master,2022-11-08,Travel_Rarely,13,5743,16,0,6,3,1,1,3,1,5,2,1,4,2,2,3,No,No,
EMP01151,28,Male,Single,Research & Development,Research Director,1,Medical,Bachelor,2023-04-18,Travel_Rarely,30,2474,18,0,8,3,2,1,2,1,2,2,3,2,4,3,3,No,No,
EMP01152,18,Male,Single,Research & Development,Manufacturing Director,4,Medical,Below College,2026-07-23,Travel_Rarely,8,13738,12,2,0,0,0,0,0,0,4,3,2,2,3,3,4,Yes,No,
EMP01153,31,Male,Divorced,Sales,Sales Representative,3,Technical Degree,Bachelor,2026-06-24,Travel_Rarely,19,8694,25,1,9,0,0,0,0,3,2,3,2,3,2,3,4,No,No,
EMP01154,25,Male,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2025-01-14,Travel_Rarely,12,3434,22,0,4,1,0,0,1,1,3,3,2,4,3,2,3,No,No,
EMP01155,52,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Below College,2017-01-10,Travel_Rarely,13,13361,13,0,33,9,5,4,8,3,2,1,1,4,4,2,4,No,No,
EMP01156,46,Male,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2005-05-30,Travel_Frequently,6,3166,18,1,26,21,15,2,5,6,1,1,4,4,2,2,3,No,No,
EMP01157,31,Female,Divorced,Sales,Manager,2,Life Sciences,Master,2019-01-23,Travel_Rarely,3,4007,25,1,13,7,6,3,3,1,5,2,3,3,1,3,3,No,No,
EMP01158,57,Female,Married,Research & Development,Research Scientist,1,Other,Master,2015-03-02,Travel_Frequently,19,2825,14,1,39,11,7,1,4,1,3,2,4,4,1,2,3,No,No,
EMP01159,46,Female,Married,Research & Development,Healthcare Representative,4,Other,Master,2022-06-14,Travel_Rarely,4,10037,14,0,28,4,2,1,3,7,0,2,3,4,2,3,3,No,No,
EMP01160,34,Male,Divorced,Research & Development,Healthcare Representative,2,Technical Degree,Below College,2024-10-13,Travel_Frequently,5,3909,12,1,13,1,0,0,1,2,4,3,4,2,2,3,3,No,No,
EMP01161,18,Male,Married,Research & Development,Manager,1,Technical Degree,Doctor,2025-11-08,Travel_Rarely,4,2513,25,0,0,0,0,0,0,1,4,1,4,3,4,4,3,No,Yes,2026-08-01
EMP01162,58,Female,Single,Sales,Manager,5,Marketing,Master,2023-11-28,Travel_Rarely,6,19610,21,2,35,2,1,1,2,1,2,1,2,3,1,3,3,No,No,
EMP01163,24,Male,Single,Research & Development,Research Director,1,Other,Master,2024-05-30,Travel_Rarely,4,3163,20,0,5,2,1,0,1,3,2,1,2,4,4,4,3,Yes,No,
EMP01164,22,Male,Single,Sales,Sales Representative,5,Other,Below College,2026-01-17,Travel_Rarely,1,18276,22,0,3,0,0,0,0,3,2,3,4,4,1,3,3,Yes,No,
EMP01165,46,Male,Single,Research & Development,Research Director,1,Life Sciences,Doctor,2015-07-09,Travel_Rarely,15,3205,23,1,26,11,3,1,11,0,2,3,4,4,4,3,3,No,No,
EMP01166,59,Female,Single,Research & Development,Research Scientist,4,Medical,Master,2022-05-13,Travel_Rarely,4,11562,11,0,38,4,2,0,2,0,6,3,4,2,2,3,3,No,No,
EMP01167,49,Female,Married,Sales,Manager,3,Other,Master,2010-04-02,Travel_Rarely,6,8245,17,1,31,16,6,2,8,2,3,3,3,2,3,3,3,No,No,
EMP01168,42,Male,Married,Human Resources,Human Resources,4,Other,Below College,2015-12-19,Travel_Rarely,1,11134,24,0,22,10,7,4,7,2,5,3,3,4,1,3,3,Yes,Yes,2016-06-14
EMP01169,42,Male,Married,Research & Development,Research Scientist,5,Life Sciences,Master,2010-03-31,Travel_Rarely,1,20000,14,0,19,16,5,3,14,2,3,1,2,2,3,3,3,No,Yes,2019-12-26
EMP01170,45,Female,Married,Sales,Sales Representative,4,Life Sciences,Doctor,2020-01-04,Travel_Rarely,2,9502,16,2,26,6,5,2,2,1,4,3,3,2,1,3,4,Yes,No,
EMP01171,44,Male,Single,Research & Development,Research Scientist,2,Other,Bachelor,2022-03-19,Travel_Rarely,9,4421,18,0,26,4,2,1,4,3,0,3,4,2,3,3,3,No,No,
EMP01172,40,Female,Single,Sales,Manager,4,Technical Degree,Bachelor,2018-12-06,Travel_Frequently,1,10218,21,0,19,7,4,3,2,1,3,3,4,1,2,2,3,No,No,
EMP01173,38,Female,Single,Research & Development,Healthcare Representative,3,Medical,Doctor,2015-05-28,Travel_Rarely,17,8189,17,0,16,11,6,4,2,2,4,3,1,4,4,1,3,Yes,No,
EMP01174,36,Female,Married,Research & Development,Research Director,1,Other,Bachelor,2017-12-13,Travel_Frequently,2,2656,23,2,17,8,5,3,3,3,1,2,3,4,2,3,3,No,No,
EMP01175,30,Male,Single,Human Resources,Manager,5,Human Resources,Bachelor,2019-10-01,Travel_Rarely,2,15363,24,1,11,6,1,1,6,0,3,1,3,3,2,3,3,No,No,
EMP01176,34,Male,Single,Research & Development,Healthcare Representative,2,Other,Bachelor,2024-04-16,Travel_Rarely,1,5196,17,2,15,2,2,1,1,2,1,3,2,4,2,3,3,No,No,
EMP01177,22,Male,Married,Research & Development,Manufacturing Director,1,Medical,Doctor,2025-10-09,Travel_Rarely,1,2435,16,1,3,0,0,0,0,2,4,3,4,2,3,4,3,No,No,
EMP01178,36,Female,Divorced,Research & Development,Research Director,2,Medical,Below College,2025-04-14,Travel_Rarely,10,5449,21,1,18,1,0,0,1,0,6,2,3,2,1,2,3,No,No,
EMP01179,28,Female,Single,Sales,Manager,2,Life Sciences,Bachelor,2025-01-14,Non-Travel,15,5432,14,1,7,1,1,1,1,1,3,3,2,4,2,2,4,No,No,
EMP01180,27,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,Bachelor,2023-11-04,Non-Travel,7,4503,14,2,7,2,1,0,2,1,1,1,3,3,3,3,3,No,No,
EMP01181,39,Male,Married,Research & Development,Manager,2,Medical,Master,2022-12-04,Travel_Rarely,1,5027,19,0,21,3,1,0,1,1,3,2,2,2,1,3,3,Yes,No,
EMP01182,50,Female,Married,Sales,Manager,1,Marketing,Bachelor,2006-07-27,Travel_Rarely,2,4565,21,2,29,20,17,13,6,2,4,2,3,4,4,1,3,No,No,
EMP01183,45,Female,Divorced,Research & Development,Laboratory Technician,2,Other,Master,2011-11-25,Travel_Rarely,5,6058,15,1,25,14,3,0,9,4,5,3,1,2,1,1,3,No,Yes,2021-02-21
EMP01184,23,Female,Single,Research & Development,Research Scientist,4,Other,Doctor,2025-11-10,Travel_Rarely,22,12352,19,1,4,0,0,0,0,0,0,2,1,2,3,2,3,Yes,No,
EMP01185,28,Male,Single,Research & Development,Manufacturing Director,2,Technical Degree,Below College,2024-07-04,Travel_Rarely,2,6007,25,0,7,2,2,1,1,3,4,3,3,1,4,3,3,No,No,
EMP01186,45,Male,Divorced,Sales,Sales Executive,2,Other,Bachelor,2007-08-16,Travel_Rarely,9,4916,21,1,26,18,7,6,13,1,1,1,3,4,2,3,4,No,No,
EMP01187,28,Female,Married,Sales,Sales Executive,1,Marketing,Below College,2026-07-14,Travel_Rarely,4,3327,22,1,7,0,0,0,0,1,4,3,3,3,2,3,3,No,No,
EMP01188,35,Female,Married,Sales,Sales Executive,1,Life Sciences,Bachelor,2021-10-20,Travel_Rarely,2,3129,19,1,12,4,1,0,2,0,5,2,4,1,4,3,4,No,No,
EMP01189,42,Male,Married,Research & Development,Healthcare Representative,2,Technical Degree,Bachelor,2023-10-04,Non-Travel,4,5939,14,3,20,2,0,0,1,1,5,2,4,4,3,3,4,No,No,
EMP01190,28,Male,Married,Sales,Sales Representative,1,Technical Degree,Master,2024-04-18,Non-Travel,1,2671,12,1,9,2,0,0,1,1,3,3,4,4,3,3,3,No,No,
EMP01191,38,Male,Divorced,Research & Development,Research Director,3,Technical Degree,Master,2019-08-20,Travel_Rarely,11,8974,12,0,19,6,5,2,2,1,3,3,3,3,3,3,4,Yes,No,
EMP01192,25,Male,Divorced,Sales,Sales Representative,3,Other,College,2024-12-23,Travel_Rarely,2,5363,19,1,6,1,1,1,0,1,5,3,2,1,2,3,3,No,No,
EMP01193,32,Male,Married,Research & Development,Research Director,2,Medical,Below College,2025-07-02,Travel_Rarely,9,4574,19,1,9,1,1,0,1,1,3,1,2,2,4,3,3,Yes,Yes,2026-01-28
EMP01194,40,Female,Single,Research & Development,Laboratory Technician,2,Technical Degree,Bachelor,2012-12-29,Travel_Rarely,1,5581,13,2,22,13,6,5,12,2,2,3,3,2,4,2,3,No,No,
EMP01195,23,Male,Divorced,Research & Development,Manager,4,Life Sciences,Bachelor,2026-04-02,Travel_Rarely,22,12633,25,1,3,0,0,0,0,4,5,2,4,3,3,3,3,No,No,
EMP01196,41,Female,Single,Sales,Manager,1,Technical Degree,College,2009-09-15,Travel_Rarely,2,2641,15,0,22,16,9,0,6,6,2,3,4,3,4,3,3,No,No,
EMP01197,37,Male,Single,Research & Development,Research Scientist,2,Medical,Master,2023-03-11,Travel_Rarely,15,4038,15,0,18,3,1,0,1,1,3,3,3,2,3,2,3,No,No,
EMP01198,42,Female,Divorced,Sales,Sales Representative,5,Technical Degree,Master,2003-01-21,Travel_Rarely,12,15691,12,0,24,23,12,2,22,1,2,2,3,3,3,1,3,No,No,
EMP01199,39,Female,Single,Research & Development,Healthcare Representative,4,Life Sciences,Bachelor,2010-05-17,Travel_Frequently,24,10606,12,0,21,16,4,1,12,2,1,2,3,3,4,1,3,No,No,
EMP01200,49,Male,Single,Research & Development,Research Director,2,Life Sciences,Master,2020-05-07,Travel_Rarely,5,4530,20,1,27,6,5,3,6,1,3,3,4,4,2,2,3,No,No,
EMP01201,38,Male,Single,Sales,Sales Representative,2,Other,Bachelor,2023-07-09,Travel_Rarely,9,5054,22,0,17,3,2,0,3,0,3,2,4,3,1,3,3,No,No,
EMP01202,33,Male,Divorced,Research & Development,Healthcare Representative,1,Technical Degree,Master,2025-01-27,Travel_Rarely,3,3465,23,0,14,1,1,0,0,1,2,3,4,3,1,3,3,Yes,Yes,2026-05-05
EMP01203,38,Male,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2011-08-24,Travel_Rarely,1,3272,11,1,17,14,9,7,4,2,2,2,3,4,4,2,3,No,Yes,2022-05-04
EMP01204,42,Female,Married,Sales,Sales Representative,3,Technical Degree,College,2021-06-20,Travel_Frequently,4,9094,12,0,24,5,3,1,3,0,2,3,2,2,3,3,3,No,No,
EMP01205,37,Female,Single,Research & Development,Healthcare Representative,1,Life Sciences,Master,2015-05-02,Non-Travel,1,3331,24,0,19,11,2,0,2,1,4,2,1,2,2,4,4,No,No,
EMP01206,37,Male,Married,Sales,Manager,4,Life Sciences,Bachelor,2019-12-15,Travel_Frequently,28,11401,21,1,15,6,3,2,2,2,2,2,1,4,2,2,3,No,No,
EMP01207,31,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,Master,2024-06-01,Travel_Rarely,1,5643,17,0,11,2,2,0,1,2,5,2,1,3,1,2,4,No,Yes,2025-10-14
EMP01208,31,Male,Single,Research & Development,Research Scientist,1,Other,Bachelor,2020-10-04,Travel_Rarely,6,2959,11,1,8,5,1,1,4,5,1,1,4,3,1,3,3,Yes,No,
EMP01209,24,Female,Married,Sales,Sales Representative,1,Other,Below College,2026-05-02,Non-Travel,7,2472,25,1,1,0,0,0,0,0,5,2,1,4,4,3,3,No,No,
EMP01210,53,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,Below College,2015-01-06,Travel_Rarely,5,6250,11,2,30,11,5,3,5,2,3,3,1,3,4,3,3,No,No,
EMP01211,26,Male,Divorced,Research & Development,Research Director,1,Medical,Bachelor,2022-07-29,Travel_Rarely,8,2964,19,0,8,4,2,1,3,3,2,3,3,4,4,3,4,No,No,
EMP01212,31,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,Bachelor,2021-07-16,Travel_Rarely,1,9359,23,0,12,5,3,1,2,1,0,2,3,4,3,3,3,No,No,
EMP01213,31,Female,Divorced,Research & Development,Manager,4,Other,Bachelor,2023-11-24,Travel_Rarely,6,10978,12,1,9,2,2,1,2,1,4,1,4,1,3,3,3,No,No,
EMP01214,45,Male,Single,Research & Development,Research Director,5,Technical Degree,Master,2014-08-24,Travel_Frequently,2,14500,21,0,25,11,6,4,8,4,6,2,1,3,3,4,3,Yes,Yes,2020-11-21
EMP01215,34,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,Master,2020-02-13,Travel_Rarely,20,6639,25,1,11,6,4,1,2,1,6,3,4,4,4,3,3,No,No,
EMP01216,48,Male,Married,Research & Development,Laboratory Technician,4,Other,Master,2015-06-24,Travel_Rarely,10,10838,14,0,26,11,6,2,8,3,2,3,2,3,4,4,3,Yes,No,
EMP01217,31,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,Bachelor,2022-09-02,Non-Travel,25,4866,21,1,13,3,2,1,2,2,1,4,4,4,4,3,3,Yes,No,
EMP01218,40,Female,Divorced,Research & Development,Research Director,2,Medical,Master,2021-09-15,Travel_Rarely,1,4408,13,2,17,4,1,0,1,4,2,2,3,3,3,3,3,Yes,Yes,2026-03-18
EMP01219,29,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,Bachelor,2024-04-30,Travel_Rarely,2,5937,24,3,9,2,0,0,1,3,2,2,3,2,1,3,3,No,No,
EMP01220,56,Male,Single,Research & Development,Research Director,1,Technical Degree,Bachelor,2023-07-21,Travel_Rarely,2,2799,21,2,35,3,1,1,3,3,1,2,2,2,3,4,3,No,No,
EMP01221,26,Male,Married,Research & Development,Healthcare Representative,1,Technical Degree,College,2022-05-14,Travel_Rarely,1,3018,14,0,6,4,2,1,1,6,3,1,3,3,1,4,3,Yes,No,
EMP01222,40,Male,Married,Research & Development,Healthcare Representative,3,Technical Degree,College,2024-09-19,Travel_Rarely,2,7690,21,1,21,1,0,0,1,2,3,4,4,3,1,2,3,No,No,
EMP01223,43,Male,Married,Research & Development,Research Scientist,5,Technical Degree,Below College,2015-07-20,Travel_Rarely,8,17951,24,1,20,11,7,2,10,3,4,3,1,3,2,3,3,No,No,
EMP01224,41,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,Bachelor,2017-05-16,Travel_Rarely,2,6189,21,2,18,9,5,2,4,0,0,3,1,4,2,4,3,Yes,No,
EMP01225,35,Male,Married,Research & Development,Research Director,2,Technical Degree,College,2016-02-21,Travel_Frequently,5,5294,17,2,14,10,2,1,4,1,2,2,4,1,3,3,4,No,No,
EMP01226,36,Male,Single,Research & Development,Healthcare Representative,2,Other,College,2023-09-07,Travel_Rarely,15,3318,20,3,15,2,0,0,2,3,2,3,3,3,2,2,4,No,No,
EMP01227,37,Female,Married,Sales,Manager,2,Marketing,Master,2021-07-15,Travel_Rarely,8,5205,24,2,14,5,1,1,2,3,5,3,4,3,3,2,3,No,No,
EMP01228,36,Female,Married,Research & Development,Research Director,2,Technical Degree,Bachelor,2016-07-31,Travel_Rarely,4,5255,12,1,17,10,4,2,7,0,5,3,4,4,1,3,3,Yes,No,
EMP01229,46,Female,Married,Research & Development,Research Director,5,Life Sciences,College,2016-04-06,Travel_Rarely,3,19880,12,1,25,10,2,1,8,3,2,3,2,3,3,3,3,Yes,No,
EMP01230,57,Male,Single,Research & Development,Healthcare Representative,2,Other,College,2000-04-05,Travel_Rarely,4,5164,19,3,39,26,14,3,22,2,3,3,1,4,3,2,3,No,No,
EMP01231,32,Female,Married,Sales,Sales Representative,1,Technical Degree,Master,2022-08-08,Travel_Rarely,1,3426,16,1,9,4,2,1,4,5,2,1,4,4,1,3,3,No,No,
EMP01232,25,Female,Single,Sales,Manager,3,Marketing,College,2026-01-15,Travel_Rarely,7,7488,21,2,5,0,0,0,0,4,3,2,3,3,4,3,3,No,No,
EMP01233,36,Female,Single,Research & Development,Laboratory Technician,2,Technical Degree,Bachelor,2019-03-19,Travel_Rarely,3,5213,25,2,16,7,5,2,5,2,2,1,2,1,3,2,3,No,No,
EMP01234,60,Female,Married,Sales,Sales Representative,3,Other,Bachelor,1998-11-12,Travel_Rarely,13,9429,25,1,41,27,10,2,25,1,2,3,3,2,3,2,4,No,No,
EMP01235,30,Female,Divorced,Sales,Sales Representative,2,Technical Degree,Bachelor,2018-03-18,Travel_Rarely,10,5995,17,0,12,8,2,1,7,1,1,2,1,2,3,3,3,Yes,Yes,2019-07-24
EMP01236,52,Male,Married,Research & Development,Research Scientist,3,Technical Degree,Bachelor,2012-07-05,Travel_Rarely,7,8977,15,0,31,14,6,2,14,1,4,3,4,1,3,4,3,Yes,No,
EMP01237,52,Male,Married,Sales,Sales Representative,1,Technical Degree,Master,2024-01-31,Non-Travel,3,1905,23,0,29,2,0,0,2,3,2,3,1,2,1,2,3,Yes,Yes,2025-01-21
EMP01238,32,Female,Divorced,Sales,Sales Executive,1,Other,Below College,2020-04-12,Non-Travel,2,2473,15,1,12,6,2,1,2,2,3,3,2,3,4,3,3,Yes,No,
EMP01239,42,Female,Divorced,Research & Development,Research Scientist,2,Other,College,2023-06-05,Travel_Frequently,10,4618,25,1,22,3,2,2,2,0,3,3,1,1,3,3,3,Yes,Yes,2023-11-30
EMP01240,52,Female,Single,Research & Development,Manager,3,Medical,College,2025-01-27,Travel_Rarely,5,5961,14,1,32,1,0,0,0,0,4,3,1,1,2,2,3,No,No,
EMP01241,34,Male,Divorced,Research & Development,Laboratory Technician,1,Technical Degree,College,2020-07-12,Travel_Rarely,2,2778,18,1,14,6,5,3,3,2,1,3,3,4,3,3,3,Yes,Yes,2024-03-03
EMP01242,35,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,College,2020-10-11,Travel_Rarely,2,4988,17,3,13,5,2,1,1,1,3,4,3,1,4,3,3,No,No,
EMP01243,32,Male,Married,Research & Development,Laboratory Technician,5,Technical Degree,College,2022-05-16,Travel_Rarely,1,16446,20,0,13,4,3,1,4,3,5,3,4,1,2,3,3,Yes,No,
EMP01244,28,Female,Single,Human Resources,HR Business Partner,1,Human Resources,Bachelor,2024-05-16,Travel_Rarely,11,2880,12,2,7,2,1,0,1,3,2,3,3,4,4,3,3,No,No,
EMP01245,31,Male,Married,Research & Development,Laboratory Technician,4,Technical Degree,Bachelor,2018-09-14,Travel_Frequently,2,14160,25,0,8,7,3,1,5,0,2,3,2,1,3,3,3,No,No,
EMP01246,26,Male,Single,Sales,Sales Representative,4,Marketing,Bachelor,2023-11-12,Travel_Frequently,5,14662,12,1,3,2,1,1,1,5,1,3,3,2,2,2,3,Yes,No,
EMP01247,37,Male,Single,Sales,Sales Representative,4,Marketing,Master,2019-11-13,Travel_Rarely,4,12414,16,1,14,6,4,1,2,2,4,2,4,1,3,3,3,No,No,
EMP01248,30,Male,Single,Research & Development,Manager,4,Other,Bachelor,2020-01-28,Travel_Rarely,6,14073,22,1,9,6,5,1,4,1,1,3,2,4,3,3,3,No,No,
EMP01249,39,Female,Divorced,Research & Development,Manager,2,Life Sciences,College,2024-06-19,Travel_Rarely,15,4603,21,1,20,2,1,0,1,2,3,3,2,3,2,2,3,No,No,
EMP01250,23,Female,Divorced,Sales,Sales Representative,3,Marketing,Bachelor,2025-12-20,Travel_Rarely,14,6525,11,0,5,0,0,0,0,1,2,3,3,1,4,3,3,Yes,No,
EMP01251,40,Female,Single,Research & Development,Manufacturing Director,2,Medical,Below College,2014-08-13,Travel_Rarely,4,5286,17,0,21,12,6,3,3,3,2,3,2,3,4,2,3,No,No,
EMP01252,45,Male,Divorced,Sales,Sales Executive,1,Other,Below College,2015-03-01,Travel_Rarely,1,3164,25,0,25,11,4,1,5,3,3,3,2,1,4,3,3,Yes,No,
EMP01253,19,Female,Divorced,Research & Development,Research Director,1,Life Sciences,Bachelor,2026-07-08,Non-Travel,4,3084,18,0,0,0,0,0,0,0,3,3,4,3,3,3,4,No,No,
EMP01254,40,Male,Married,Research & Development,Research Scientist,1,Technical Degree,Doctor,2018-11-14,Non-Travel,7,3121,24,1,21,7,5,2,2,4,2,2,4,3,4,3,3,Yes,No,
EMP01255,48,Female,Single,Research & Development,Research Scientist,1,Life Sciences,Master,2024-05-27,Travel_Rarely,6,3524,20,1,29,2,0,0,1,1,2,1,3,1,4,3,3,No,No,
EMP01256,26,Male,Married,Research & Development,Research Director,3,Other,Below College,2024-12-15,Travel_Rarely,7,7374,18,2,5,1,0,0,0,1,3,3,4,3,4,3,3,No,Yes,2025-02-17
EMP01257,52,Male,Divorced,Sales,Sales Representative,5,Life Sciences,Master,2019-04-03,Travel_Rarely,1,15959,13,2,31,7,2,1,5,0,2,2,1,3,4,3,3,No,No,
EMP01258,41,Female,Married,Research & Development,Manufacturing Director,4,Life Sciences,Master,2008-12-05,Travel_Rarely,7,11449,23,1,19,17,13,6,7,5,1,3,3,4,3,2,3,No,No,
EMP01259,31,Female,Married,Sales,Manager,1,Other,Bachelor,2025-08-22,Travel_Rarely,1,2550,17,0,8,0,0,0,0,2,4,2,3,4,2,3,3,No,No,
EMP01260,36,Male,Married,Research & Development,Research Scientist,1,Other,Master,2021-07-23,Non-Travel,10,3332,11,1,14,5,1,1,5,0,4,2,3,3,2,3,3,No,No,
EMP01261,42,Female,Married,Sales,Sales Executive,3,Other,Bachelor,2016-11-20,Travel_Rarely,3,7491,23,1,19,9,5,1,8,3,1,3,1,4,3,3,3,No,No,
